Date,Gold_Price,Oil_Price_INR,Close,USD_INR,Gold_MA_30,Gold_Returns,Oil_Price_INR_lag1,Gold_Price_lag1
2015-04-01,73709.58066666668,4290.404863734408,26117.54,62.6414,75957.92098253968,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,63.44200134277344,75881.39042698413,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,62.6414,75802.32904920634,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,62.6414,75720.73684920634,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,63.44200134277344,75636.61382698413,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,75549.95998253969,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,75417.75133809523,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,62.6414,75289.24962222223,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,75160.7479063492,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,75032.2461904762,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,74903.74447460317,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,63.44200134277344,74775.24275873016,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,74646.74104285715,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,74518.23932698413,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,63.44200134277344,74389.73761111111,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,62.6414,74309.42596666669,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,62.6414,74234.23763472222,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,63.44200134277344,74159.04930277778,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,74083.86097083334,0.0,4290.404863734408,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,62.6414,74008.6726388889,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,3498.241226424865,26117.54,63.44200134277344,73933.48430694446,0.0,3498.241226424865,73709.58066666668
2015-04-01,73709.58066666668,4290.404863734408,26117.54,63.44200134277344,73858.295975,0.0,3498.241226424865,73709.58066666668
2015-04-30,75154.96,4188.230876295459,26117.54,63.67921333333334,73831.28695416666,0.019609110786692696,4290.404863734408,73709.58066666668
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,73805.72269195404,0.0005767118846273789,4188.230876295459,75154.96
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,73857.00811724139,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.82500076293945,73906.63218697319,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.715,73956.25625670498,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.715,74005.8803264368,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.82500076293945,74055.50439616859,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74105.12846590039,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74154.75253563219,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.82500076293945,74204.376605364,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74254.00067509578,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74303.6247448276,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.82500076293945,74353.24881455938,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.715,74402.87288429121,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.715,74452.496954023,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.82500076293945,74502.1210237548,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74551.74509348659,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74601.3691632184,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.82500076293945,74650.9932329502,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74700.617302682,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74750.24137241379,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.82500076293945,74799.86544214562,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.715,74849.4895118774,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.715,74899.1135816092,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,4212.023622842721,26117.54,63.82500076293945,74948.737651341,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,74998.36172107281,0.0,4212.023622842721,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.715,75047.9857908046,0.0,3807.91106501748,75198.3027586207
2015-05-01,75198.3027586207,3807.91106501748,26117.54,63.82500076293945,75097.60986053641,0.0,3807.91106501748,75198.3027586207
2015-05-29,76411.9,3839.8272443397004,26117.54,63.77452258064516,75187.68717164751,0.016138625432475795,3807.91106501748,75198.3027586207
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75274.56335775863,-0.0012567904999091217,3839.8272443397004,76411.9
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75313.26023275865,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7239990234375,75350.51234913795,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7809,75387.76446551726,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7809,75425.01658189656,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7239990234375,75462.26869827588,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75499.52081465517,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75536.77293103449,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7239990234375,75574.0250474138,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75611.27716379311,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75648.52928017241,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7239990234375,75685.78139655173,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7809,75723.03351293104,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7809,75760.28562931035,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7239990234375,75797.53774568965,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75834.78986206897,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75872.04197844827,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7239990234375,75909.2940948276,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75946.54621120689,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,75983.7983275862,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7239990234375,76021.05044396552,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7809,76058.30256034483,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7809,76095.55467672413,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,4085.457486173488,26117.54,63.7239990234375,76132.80679310345,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,76170.05890948276,0.0,4085.457486173488,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7809,76207.31102586207,0.0,3843.246834981367,76315.86624999999
2015-06-01,76315.86624999999,3843.246834981367,26117.54,63.7239990234375,76244.56314224137,0.0,3843.246834981367,76315.86624999999
2015-06-30,75387.54,3289.2676244202503,26117.54,63.61038,76250.87105028734,-0.012164262762332179,3843.246834981367,76315.86624999999
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,76253.40705510751,-0.001501005295758251,3289.2676244202503,75387.54
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,76215.48981854838,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,64.11799621582031,76180.77370698926,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,63.6045,76146.0575954301,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,63.6045,76111.34148387096,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,64.11799621582031,76076.62537231181,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,76041.90926075267,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,76007.19314919352,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,64.11799621582031,75972.47703763441,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75937.76092607527,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75903.04481451612,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,64.11799621582031,75868.32870295698,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,63.6045,75833.61259139785,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,63.6045,75798.89647983872,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,64.11799621582031,75764.18036827957,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75729.46425672043,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75694.74814516128,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,64.11799621582031,75660.03203360215,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75625.31592204302,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75590.59981048387,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,64.11799621582031,75555.88369892472,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,63.6045,75521.16758736558,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,63.6045,75486.45147580645,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3354.328213570371,26117.54,64.11799621582031,75451.7353642473,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75417.01925268817,0.0,3354.328213570371,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,63.6045,75382.30314112903,0.0,3270.164893021591,75274.3829032258
2015-07-01,75274.3829032258,3270.164893021591,26117.54,64.11799621582031,75347.58702956988,0.0,3270.164893021591,75274.3829032258
2015-07-31,71879.67,2770.9046593382773,26117.54,65.04895161290322,75199.71382123655,-0.04509785098590735,3270.164893021591,75274.3829032258
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,75052.76459139786,0.0003856355328109018,2770.9046593382773,71879.67
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,74936.75956989247,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,66.14299774169922,74824.5264516129,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,65.0971,74712.29333333335,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,65.0971,74600.06021505376,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,66.14299774169922,74487.8270967742,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,74375.59397849462,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,74263.36086021505,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,66.14299774169922,74151.12774193549,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,74038.8946236559,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,66.14299774169922,73926.66150537635,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,65.0971,73814.42838709678,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,65.0971,73702.19526881722,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,73589.96215053764,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,73477.72903225807,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,73365.49591397849,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,66.14299774169922,73253.26279569892,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,66.14299774169922,73141.02967741937,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,73028.7965591398,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,72916.56344086022,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,66.14299774169922,72804.33032258064,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,65.0971,72692.09720430107,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,65.0971,72579.86408602151,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,3478.9672681138463,26117.54,66.14299774169922,72467.63096774193,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,72355.39784946237,0.0,3478.9672681138463,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,65.0971,72243.1647311828,0.0,2754.262651548833,71907.38935483871
2015-08-01,71907.38935483871,2754.262651548833,26117.54,66.14299774169922,72130.93161290324,0.0,2754.262651548833,71907.38935483871
2015-08-31,72738.97,3119.59921758238,26117.54,66.13219677419356,72046.41784946238,0.011564606261224686,2754.262651548833,71907.38935483871
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,71963.82121935484,0.0007906903273444676,3119.59921758238,72738.97
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,71994.38168602152,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,65.91999816894531,72024.01817419355,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,66.1667,72053.65466236559,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,66.1667,72083.29115053763,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,65.91999816894531,72112.92763870968,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72142.56412688173,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72172.20061505376,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,65.91999816894531,72201.8371032258,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72231.47359139785,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72261.1100795699,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,65.91999816894531,72290.74656774194,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,66.1667,72320.38305591398,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,66.1667,72350.01954408601,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,65.91999816894531,72379.65603225808,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72409.29252043011,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72438.92900860215,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,65.91999816894531,72468.5654967742,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72498.20198494622,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72527.83847311829,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,65.91999816894531,72557.47496129033,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,66.1667,72587.11144946236,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,66.1667,72616.74793763441,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,3107.620282564664,26117.54,65.91999816894531,72646.38442580643,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72676.0209139785,0.0,3107.620282564664,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,66.1667,72705.65740215055,0.0,2921.946941741099,72796.484
2015-09-01,72796.484,2921.946941741099,26117.54,65.91999816894531,72735.29389032257,0.0,2921.946941741099,72796.484
2015-09-30,74464.39,2974.093969673099,26117.54,65.46809023600261,72820.5272451613,0.022911903272690992,2921.946941741099,72796.484
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,72906.80813333332,0.00042202722670525716,2974.093969673099,74464.39
2015-10-01,74495.816,2969.489614056148,26117.54,65.44400024414062,72965.36966666667,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.0262,73022.01406666666,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.0262,73078.65846666667,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.44400024414062,73135.30286666667,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73191.94726666667,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73248.59166666666,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.44400024414062,73305.23606666666,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73361.88046666667,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73418.52486666667,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.44400024414062,73475.16926666666,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.0262,73531.81366666665,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.0262,73588.45806666667,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73645.10246666666,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73701.74686666668,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.44400024414062,73758.39126666666,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.44400024414062,73815.03566666666,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73871.68006666667,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,73928.32446666667,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.0262,73984.96886666665,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.44400024414062,74041.61326666667,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.44400024414062,74098.25766666667,0.0,3184.074196248293,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,74154.90206666668,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,74211.54646666668,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.44400024414062,74268.19086666666,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,2969.489614056148,26117.54,65.0262,74324.83526666668,0.0,2969.489614056148,74495.816
2015-10-01,74495.816,3184.074196248293,26117.54,65.0262,74381.47966666667,0.0,2969.489614056148,74495.816
2015-10-30,75407.17,2756.1486132919254,26117.54,66.03072258064516,74468.50253333335,0.012233626650924867,3184.074196248293,74495.816
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.1,74547.80619569893,-0.0030710094150496747,2756.1486132919254,75407.17
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.1,74571.51299139786,0.0,2726.636504122521,75175.59387096774
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.9000015258789,74594.17225376345,0.0,2726.636504122521,75175.59387096774
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.9000015258789,74616.83151612904,0.0,2726.636504122521,75175.59387096774
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.1,74639.49077849463,0.0,2726.636504122521,75175.59387096774
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.9000015258789,74662.15004086023,0.0,2726.636504122521,75175.59387096774
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.1,74684.8093032258,0.0,2726.636504122521,75175.59387096774
2015-11-01,75175.59387096774,2726.636504122521,26117.54,66.9000015258789,74707.46856559139,0.0,2726.636504122521,75175.59387096774
2015-11-30,71817.74,2406.1731181651767,26117.54,66.48889,74618.19936559141,-0.04466680870830497,2726.636504122521,75175.59387096774
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,74528.20240215053,-0.00030400432018329315,2406.1731181651767,71817.74
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,74438.20543870967,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,74348.20847526882,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.45500183105469,74258.21151182798,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,74168.2145483871,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.45500183105469,74078.21758494624,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.45500183105469,73988.22062150537,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.5023,73898.22365806453,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.5023,73808.22669462366,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.45500183105469,73718.2297311828,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,73628.23276774194,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,73538.23580430108,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.5023,73448.23884086023,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,73358.24187741936,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.45500183105469,73268.2449139785,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,73178.24795053764,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,73088.25098709676,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.45500183105469,72998.25402365593,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,72908.25706021507,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.45500183105469,72818.2600967742,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.5023,72697.88466666666,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.5023,72585.22844086023,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.45500183105469,72472.57221505376,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,72359.91598924733,0.0,2395.1226565804404,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.5023,72247.25976344086,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2389.3405181035946,26117.54,66.45500183105469,72134.60353763442,0.0,2389.3405181035946,71795.9070967742
2015-12-01,71795.9070967742,2395.1226565804404,26117.54,66.5023,72021.94731182796,0.0,2389.3405181035946,71795.9070967742
